,text_id,predict_event,pleasantness,goal_relevance,other_responsblt,urgency,self_control,social_norms,hidden_emo_text,emotion,predicted_predict_event,gate_weights_predict_event,predicted_pleasantness,gate_weights_pleasantness,predicted_goal_relevance,gate_weights_goal_relevance,predicted_other_responsblt,gate_weights_other_responsblt,predicted_urgency,gate_weights_urgency,predicted_self_control,gate_weights_self_control,predicted_social_norms,gate_weights_social_norms,emo_predictions
87,31147,2.4,1.0,2.2,3.0,3.4,2.6,2.6,I shouted at my son for doing something wrong but I found out it wasnÂt his fault.,guilt,-0.20698747,0.095676,-0.44893703,0.18148121,0.087909505,0.14608908,-0.15429649,0.12859137,-0.0136256665,0.19508162,0.19628325,0.13764185,0.24301372,0.11543881,surprise
88,31154,2.2,1.0,1.8,2.8,4.0,2.4,3.6,I was shouted at by a stranger for ignoring a sign,shame,-0.22364399,0.116858855,-0.24231713,0.1573496,0.07827808,0.12646292,0.010923842,0.120986834,0.078471616,0.1845991,0.15779462,0.14707612,0.018614084,0.14666656,surprise
89,3117,2.2,1.0,4.4,5.0,3.0,1.4,4.8,I was cheated on.,disgust,-0.021723967,0.10546816,-0.5041594,0.17497948,0.119486436,0.1486051,-0.29921472,0.12849379,-0.029537007,0.19539392,0.29018986,0.12481747,0.1356791,0.122242145,surprise
90,31174,3.4,2.0,3.2,1.8,2.8,4.0,3.4,i have lied to my parents,guilt,-0.2683311,0.106994055,-0.6218963,0.19470009,0.13367599,0.14886028,-0.36564907,0.12720792,-0.024207994,0.18060905,0.34121445,0.14572218,0.46787798,0.09590648,surprise
91,31177,1.0,1.2,2.4,1.6,4.6,3.8,2.8,When I was shopping and accidently took someone else's cart rather than my own,surprise,-0.25331798,0.1056137,-0.029356575,0.12866808,0.2041717,0.13295792,0.1764578,0.12322444,0.09413642,0.2118144,-0.027359597,0.13615651,0.11412886,0.16156492,surprise
92,31179,4.0,2.8,4.2,1.0,3.8,4.8,4.8,I did cheating in passing one exam and I got very good grades,guilt,-0.21875478,0.10438274,-0.12200159,0.1634725,-0.00640459,0.13789423,-0.051122926,0.124905854,0.08590603,0.19352406,0.11410722,0.13847256,0.062358588,0.13734807,surprise
93,3118,1.2,1.0,3.6,4.2,4.6,2.4,4.8,A man was walking late at night with his dog off a leash. It ran into my garden and killed my sleeping cat. He walked away without saying or doing anything until he saw me chasing after him down the street with a large kitchen knife.,anger,-0.28542122,0.10365729,-0.5661786,0.19448528,0.19969866,0.14175099,-0.30978653,0.12764451,-0.007876381,0.18255465,0.3603335,0.14995222,0.34996426,0.09995509,surprise
94,31180,1.8,1.2,1.8,4.8,2.6,1.4,2.2,"I felt ... when my sister sent me a message detailing how our aunt had stated that she disliked a tapestry my sister had made for her because of a very small, inconsequential detail on the piece.",sadness,-0.20053762,0.10168985,-0.6410851,0.19963346,0.13011433,0.14469962,-0.2504263,0.12072301,-0.025312856,0.18787426,0.30401927,0.1398585,0.4093302,0.10552124,surprise
95,31181,1.4,3.8,2.6,2.0,3.2,2.4,1.0,"When I gave birth to my baby girl last December, and we thought she was another baby boy.",surprise,-0.31527704,0.10381744,-0.25441197,0.16586468,0.16491753,0.1452022,-0.14351512,0.11602361,-0.05343403,0.1962862,0.1415261,0.13533749,0.10427927,0.13746831,surprise
96,31183,2.2,2.8,1.8,4.0,2.4,1.4,1.8,I found out my old friend was pregnant,surprise,-0.4949342,0.11205367,-0.37427783,0.14805475,0.19777942,0.13721515,-0.19351546,0.11429265,0.06506126,0.20818184,0.36585158,0.1382329,0.055506438,0.14196905,surprise
97,31203,3.2,4.4,4.0,1.8,3.6,4.2,1.0,I passed my economics exam,pride,-0.34436473,0.11360768,-0.46813267,0.17391959,0.10047941,0.14079782,-0.3340483,0.12324321,-0.09273584,0.18914932,0.30433565,0.14527172,0.313375,0.114010684,surprise
98,31207,2.8,4.6,3.6,4.2,3.0,3.0,1.6,my parents said they would help pay for my wedding,relief,-0.3336309,0.100371726,-0.16376512,0.1451863,0.08834557,0.15113969,-0.285898,0.1258792,0.022741422,0.20561449,0.029833004,0.13358921,0.036856577,0.13821937,surprise
99,31220,1.0,4.4,3.0,4.8,3.6,3.4,1.0,my cousin asked me to be a bridesmaid in her wedding and I did not expect her to,surprise,-0.15692736,0.114792794,-0.5669255,0.1974622,0.13531306,0.15265538,-0.34769046,0.12753537,-0.0020007868,0.16396964,0.31380758,0.14022937,0.51344454,0.1033553,surprise
100,31227,2.0,4.8,2.8,4.8,4.2,2.8,1.0,I felt ... when my parents told me they were taking me to Disney land,joy,-0.11148475,0.11284119,-0.27262518,0.18550576,0.4388306,0.14709441,-0.10097981,0.107223354,0.07090001,0.1586511,0.04704286,0.14556713,0.22096896,0.14311706,surprise
101,31233,4.0,1.2,4.0,2.2,3.8,3.4,2.8,My wife was angry at me,guilt,-0.39627427,0.108764865,-0.5356072,0.16239017,0.1779803,0.15190513,-0.23983322,0.12412417,-0.1512733,0.1955554,0.3114411,0.1270925,0.14750233,0.13016777,surprise
102,31234,2.8,4.4,2.8,4.8,2.8,2.0,2.2,I received a refund cheque through the post from a previous electrical company due to being overcharged.,relief,-0.18885393,0.104705185,-0.61968833,0.1958583,0.30642813,0.14115255,-0.31758803,0.12694189,-0.18804531,0.1833228,0.3087046,0.14502129,0.37356752,0.10299801,surprise
103,31240,1.4,4.8,3.6,4.8,2.8,1.6,1.0,I felt ... when I was 6 years old and my mom told me we were getting a dog.,joy,-0.09162469,0.11841822,-0.5256931,0.19054525,0.23716752,0.163735,-0.0955781,0.108520575,0.19649073,0.14494917,0.11601327,0.14568524,0.4154895,0.12814651,surprise
104,31269,2.2,4.6,2.8,3.0,3.0,1.6,1.6,i felt ... when i was in year 8 and i was awarded the student of the year award. this was not something that i had anticipated and it felt good that my hard work was well rewarded,pride,-0.2139125,0.10580969,-0.61088496,0.20341744,0.18212926,0.14288867,-0.27041185,0.1264744,-0.008222967,0.18003675,0.42176354,0.14026481,0.44922888,0.101108186,surprise
105,31280,1.6,4.8,1.8,4.6,2.8,1.6,1.6,I felt ... when I came home and my friend had flowers delivered for me.,surprise,-0.065838054,0.11630326,-0.47235364,0.19303952,0.3918832,0.1534801,-0.12059585,0.107315704,0.29571262,0.16960163,0.013052329,0.1412632,0.44752592,0.11899667,surprise
106,31285,1.2,5.0,2.4,5.0,3.4,2.8,1.0,"I felt ... when my students planned a surprise birthday party for me. I was a TA for a study abroad trip to Tanzania and I was responsible for the 18 students. On my birthday, the students informed me that they found someone who could drive us to an area where there was no light pollution so we could star gaze (something I do often). I was ... because they remembered my birthday, planned it, and realized that I like to star gaze (it's not something I talk about, just do).",surprise,-0.22189662,0.1029473,-0.49877498,0.18640113,0.17772207,0.14709301,-0.17999424,0.12400035,-0.0006725644,0.19065535,0.3314219,0.14467205,0.34081036,0.10423089,surprise
107,31286,1.8,4.4,3.2,5.0,3.8,1.8,1.0,My girlfriend took me on holiday but didn't tell me where to.,surprise,-0.20933503,0.11098919,-0.6332795,0.20370835,0.18840806,0.15100513,-0.4151065,0.12669273,-0.004313857,0.1715881,0.39102626,0.13953346,0.5338558,0.09648305,surprise
108,31292,1.4,5.0,3.0,4.4,3.8,1.8,1.0,I felt ... when I went to a restaurant for dinner with a friend. On the evening we went to the restaurant they were running a random competition for diners to win a free meal. We heard an announcement being made and a waitress then appeared at our table and told us that our meal would be free. I felt joy and ... when this happened because it was so unexpected.,surprise,-0.17750244,0.09877584,-0.5320988,0.20187381,0.24615161,0.14409564,-0.14239708,0.12579729,-0.03878489,0.18349996,0.26822788,0.1413479,0.32640058,0.10460951,surprise
109,313,3.0,1.0,4.2,2.6,3.4,1.8,2.0,Because I've lost some money for a while.,sadness,-0.1518837,0.10206811,-0.22532733,0.1669391,0.10635622,0.15564339,-0.101106375,0.108023725,0.1131518,0.20954329,0.33093113,0.12945902,0.11543235,0.12832339,surprise
110,31304,2.6,4.6,4.0,4.4,4.2,4.0,1.0,I felt ... when me and my partner opened up to each other for the first time,trust,-0.15264428,0.11396119,-0.5869283,0.19953941,0.13640627,0.1531777,-0.30937952,0.12437534,-0.016443983,0.16262783,0.29414544,0.14296266,0.5317655,0.10335581,surprise
111,31307,3.2,3.4,4.2,4.8,2.8,3.2,3.8,i felt ... when i gave my savings to a friend to look after after finding out my dad was taking money from me and after a year i got the money back without any missing,relief,-0.3609973,0.114858635,-0.57356894,0.1620953,0.14335246,0.16333523,-0.32149103,0.121768884,0.018918872,0.1694662,0.42645678,0.15805121,0.32819146,0.11042457,surprise
112,3131,3.8,1.2,3.2,2.0,2.2,3.2,1.0,When I was working on a job I had no interest in,boredom,-0.19551189,0.10265016,-0.38964954,0.17486992,0.03168014,0.14825027,-0.17792615,0.118668266,-0.09432596,0.19099592,0.23793742,0.13919419,0.23064429,0.12537129,surprise
113,31313,2.8,2.2,3.8,4.6,3.6,3.8,1.8,when my friend stayed with me during a hard time,sadness,-0.20666413,0.10544265,-0.25149593,0.1541705,-0.0024638735,0.139733,-0.104369365,0.12412841,0.05465515,0.1926288,0.20592013,0.13647364,0.18562296,0.14742304,surprise
114,31317,3.6,1.0,4.8,3.4,3.4,3.4,2.4,I told a friend that I was having trouble with my relationship.,sadness,-0.39805445,0.10476214,0.007048646,0.1413984,0.26491097,0.1414335,-0.06435586,0.13306387,-0.0110183805,0.20429046,0.035538495,0.13178825,-0.05059828,0.14326341,surprise
115,31330,2.2,4.0,2.4,5.0,4.6,3.2,1.2,my friend and I were playing with her daughter in the park and my friend had to take a phone call so she ... me to look after her daughter whilst she took the phone call away from us. I felt that she ... me to watch her daughter and make sure that she didn't get hurt whilst playing.,trust,-0.23968488,0.10492802,-0.608641,0.18395932,0.16976152,0.15316,-0.32887527,0.12704623,-0.047227547,0.18256089,0.38799077,0.14523773,0.3500991,0.10310779,surprise
116,31332,4.0,3.6,2.6,2.4,4.2,4.2,1.2,I gave my wallet to a friend,trust,-0.16432288,0.114382915,-0.599281,0.1983445,0.17001007,0.15432382,-0.36192003,0.12660794,0.004783116,0.16228788,0.33399636,0.14235173,0.5122799,0.10170118,surprise
117,31338,3.2,4.6,4.6,4.0,2.8,2.6,1.6,My friends helped me answer a survey for a job reference and did so very positively,pride,-0.25951216,0.1052948,-0.23051007,0.15341786,0.11068469,0.13026458,-0.07559386,0.12146197,0.17083351,0.19804634,0.24629351,0.13615653,0.04718554,0.1553579,surprise
118,31340,3.6,4.6,3.4,1.8,2.2,3.0,1.0,When i successfully completed a transatlantic journey,pride,-0.20908716,0.107210875,-0.583877,0.18816543,0.1455328,0.13969465,-0.20196898,0.12164164,-0.14275269,0.18996531,0.34189582,0.1435496,0.45985687,0.10977251,surprise
119,31346,4.0,4.6,2.8,2.4,3.6,4.8,1.0,I locked the shop myself for the first time,pride,-0.24071075,0.1077717,-0.61225456,0.20160986,0.16057718,0.1450791,-0.35322076,0.12817161,-0.12865429,0.18424737,0.41238898,0.13330366,0.478503,0.09981666,surprise
120,31347,3.4,4.8,3.4,4.4,1.8,3.2,1.4,I felt ... when my boyfriend called me because I knew he would support me always.,relief,-0.0010679476,0.112421714,-0.27246296,0.17040524,0.4898348,0.15212534,-0.010015147,0.11296413,0.12130223,0.16131233,0.04372002,0.1429297,0.2979645,0.14784148,surprise
121,31360,2.2,1.6,2.0,4.0,3.8,2.8,1.2,a friend opened up to me about the end of their relationship and we talked about it,sadness,-0.2262974,0.103777274,-0.5763175,0.19158126,0.10237709,0.14703767,-0.30425316,0.12304856,-0.050318494,0.18686138,0.34217036,0.13909279,0.32705587,0.10860107,surprise
122,31361,3.2,3.2,4.0,4.6,3.0,2.0,1.6,My wife said she turned off the electric fence as i was about to go through it,relief,-0.231817,0.1033036,-0.63512367,0.19487888,0.11932455,0.1512888,-0.32998657,0.12759243,-0.052402392,0.1752853,0.3314275,0.14739233,0.4517836,0.10025873,surprise
123,3137,3.6,1.8,1.8,1.0,1.0,4.4,1.0,I was sat in bed done nothing,boredom,-0.25855523,0.10321876,-0.25458416,0.16792475,0.15309487,0.14854969,0.040013045,0.11554468,0.025988072,0.19935364,0.2104446,0.14463207,0.2734896,0.120776385,surprise
124,31378,2.0,2.8,2.2,5.0,3.4,2.2,1.8,My co-worker confided in me about a personal life issue,trust,-0.21146865,0.10910986,-0.2863896,0.15832199,0.0066132583,0.13806662,-0.040015288,0.115112424,0.089781865,0.19426747,0.22209518,0.14455764,0.15941569,0.14056402,surprise
125,3138,2.2,1.4,3.0,4.6,2.4,1.4,2.4,I was home alone last Saturday night waiting for my friend to arrive and she was later than I had expected.,fear,-0.2147642,0.107690394,-0.23336183,0.14715299,0.33288562,0.14533399,-0.010756293,0.114484504,0.12926511,0.19543934,0.0022023022,0.14939596,0.03306012,0.14050275,surprise
126,31382,2.0,3.0,4.2,3.8,2.8,1.6,2.0,my organization told me they were sending me to the Dominican Republic for study abroad instead of Uganda because they thought it would be best for now.,surprise,-0.1612628,0.10345365,-0.3963598,0.16906293,0.041570712,0.1398066,-0.21752024,0.12611125,0.02601774,0.18596399,0.29128206,0.14518541,0.22160368,0.13041617,surprise
127,31387,2.8,2.8,2.6,5.0,4.2,2.4,1.2,"I felt ... when we went to a restaurant in London, and asked for steak done to a particular level, the waiter came out and advised that the steak had not been cooked to his satisfaction, so asked for the steak to be redone, it was at this point that we realised we could fully ... that we were going to get exactly what we had asked for.",relief,-0.22811922,0.10703052,-0.545569,0.19455443,0.140023,0.14976487,-0.25715157,0.1246535,0.056829102,0.17469843,0.30801204,0.1435725,0.46332574,0.105725735,surprise
128,31390,2.6,4.2,3.8,3.6,3.0,3.0,1.8,I felt ... when I told my close friend about a situation that I was scared to open up about but because she didn't react with any judgement I knew I made the right choice opening up to her. It felt a lot like a weight being lifted from my shoulders.,relief,-0.22753324,0.10209232,-0.6359716,0.19143909,0.18682937,0.14666754,-0.17129658,0.124196015,0.00042867614,0.18767002,0.3209926,0.14710142,0.41001636,0.1008336,surprise
129,31398,2.6,2.6,3.6,3.6,3.4,2.6,2.4,my friends had my back during a certain situation when I felt like they would turn their back on me. We had deferring opinions and I thought they wouldn't want to see me because of it.,relief,-0.15707883,0.10388628,-0.35867882,0.17663619,0.0018688627,0.14833875,-0.12749322,0.12144646,0.093505114,0.19180678,0.29513744,0.13769636,0.22565258,0.12018916,surprise
130,314,2.6,1.2,4.0,4.0,4.0,2.6,1.6,My ex broke up with me,sadness,-0.55668104,0.10622466,-0.24649025,0.15142296,0.15893634,0.13193326,-0.30624324,0.11598385,0.16648681,0.22326446,0.32236338,0.13209854,0.012530804,0.13907225,surprise
131,3140,4.4,2.0,3.0,2.2,1.2,3.6,1.6,I am usually home alone and I don't have a social life.,sadness,-0.1069985,0.105682895,-0.2542244,0.17876598,-0.05871613,0.1538549,-0.13048604,0.11197765,0.025725111,0.20502767,0.3418182,0.12805296,0.14760526,0.11663797,surprise
132,31415,2.0,4.6,3.4,4.2,3.8,3.8,1.0,I was allowed to park my colleague's brand new car.I felt a sense oft rust from him as it was brand new,trust,-0.2080445,0.10276605,-0.5378949,0.18622155,0.036821414,0.143921,-0.25055164,0.122762196,-0.040509492,0.19278403,0.3713243,0.13850792,0.34677935,0.113037296,surprise
133,31421,1.0,4.2,1.8,4.6,3.6,1.2,1.0,"I felt ... when the nurse, assisting in a procedure I was going under anesthesia for, made me laugh at a funny joke literally moments before I blacked out.",surprise,-0.12383731,0.1017298,-0.6164824,0.18924835,0.14097695,0.14898022,-0.17646664,0.12356048,0.02255547,0.18429703,0.2541618,0.14658938,0.3950587,0.10559473,surprise
134,3143,3.8,2.8,2.0,1.8,1.2,4.2,1.2,when im at home alone because im always either watching tv or my laptop,boredom,0.057836223,0.10025192,-0.2123544,0.16639285,0.37291905,0.15367952,-0.040184088,0.1360451,0.13871862,0.18314445,0.25175944,0.12932481,0.022118255,0.1311614,surprise
135,315,2.2,1.0,2.0,3.8,3.6,2.0,2.2,"I felt ... the other day because our fire alarm in the building went off as Tropical Storm Ida came through - we had to stand outside in a torrential downpour. I had my cat with me and she was freaking out as well. My boyfriend told us to go to his car to sit since we were drenched and the rain was not going to stop anytime soon. We got in the car and my cat was still freaking out - my roommate wanted my boyfriend to turn on some music and make it loud. We both told him no because my cat was having trouble with everything going on. Also, she is 17, so she is quite old, so I worry about her stress levels. After we told him no, he then proceeded to sing VERY loudly and when we scowled at him for it, he said ""well she is meowing and stressed either way"", and he did not care that she was having trouble and that I was trying to calm her down. That made me ....",anger,-0.19656192,0.099800915,-0.44625917,0.17985366,0.20489763,0.13901472,-0.20292036,0.12685676,0.073841944,0.19092275,0.17691329,0.15236129,0.18385114,0.11118987,surprise
136,3150,3.4,2.6,2.2,2.2,3.0,4.4,1.0,I took my last prolific survey,no-emotion,-0.26859307,0.108564556,-0.40748912,0.17942522,0.16618039,0.14012596,-0.14610936,0.1181358,-0.022005722,0.18889575,0.36149114,0.13932502,0.3028882,0.1255277,surprise
137,3157,2.0,1.4,1.8,2.2,3.0,1.2,1.2,when the power went off in the evening there was nothing to do in the house as the shops were shut and nothing to do but go to sleep.,boredom,-0.12329328,0.11230319,-0.575835,0.19842865,0.18699329,0.15152515,-0.32513687,0.12625283,0.0006080563,0.17081286,0.31583986,0.14115681,0.48829633,0.09952051,surprise
138,3159,4.0,1.8,1.8,2.4,1.6,3.8,1.0,I had nothing to do for the day. I usually hang out with my boyfriend or my mum who i live with but both my mum and boyfriend were busy with work for the day. I didn't have anything to do and I was sick of scrolling through social media.,boredom,-0.096117035,0.10421077,-0.55634594,0.19690341,0.20947574,0.14415333,-0.2551333,0.122847155,0.03833419,0.18959847,0.35877642,0.14016126,0.38453752,0.10212569,surprise
139,3170,2.4,1.8,3.2,1.2,4.2,1.6,1.0,I felt ... when we lost power and cell service at my remote cabin.,fear,-0.06115399,0.10726482,-0.42917398,0.1678802,0.3433299,0.13548441,-0.06347367,0.11889785,0.3150018,0.1816453,0.053987414,0.14638978,0.13314787,0.1424377,surprise
140,3187,4.4,1.0,2.4,4.4,1.0,1.6,1.0,I feel ... whenever I am in class listening to a lecture.,boredom,-0.20431776,0.11211781,-0.6516322,0.20859976,0.17403308,0.15264086,-0.3543768,0.122459985,-0.018236615,0.16689497,0.34795856,0.1393048,0.60365576,0.09798182,surprise
141,3189,3.6,1.6,1.6,4.2,1.2,1.8,1.8,when I was finishing my last two hours at my office job. I had completed all my tasks for the day and I couldn't start a new one because my boss was gone. I was just sitting at my desk doing nothing and I was painfully ....,boredom,-0.22959885,0.10142077,-0.5597219,0.19736454,0.17543058,0.14330779,-0.29936892,0.124888115,-0.0135037005,0.18114047,0.29144198,0.14704779,0.43350065,0.10483055,surprise
142,3192,3.6,1.8,2.4,2.2,2.6,3.4,1.0,I have nothing to do,boredom,-0.32243478,0.115342796,-0.6492987,0.17659673,0.20114414,0.15002745,-0.35876822,0.121504754,-0.065601185,0.18346262,0.42718428,0.14664252,0.40047187,0.106423184,surprise
143,3195,4.0,1.6,2.0,4.0,2.6,3.2,1.2,I was home alone on a Saturday and all of my friends were busy. I had also already watched the show that I wanted to watch.,boredom,-0.09970042,0.10573574,-0.5449862,0.19113137,0.09907733,0.14730282,-0.28871995,0.12384649,-0.025735363,0.18596898,0.33925658,0.13836566,0.34278196,0.10764897,surprise
